id;created_at;updated_at;deleted_at;text;unfiltered_text;period;teacher_practice;teacher_lector;score_usefulness;score_interesting;score_complexity;count_emotional_negative;count_emotional_neutral;count_emotional_positive;is_anonymous;user_id;elective_id;verified_at;elective;user
137;2022-11-19T12:54:31.000000Z;;;"Название электива звучит скучно, но это далеко не так. Начнется он логично с истории, будете изучать первые рукописи и прочее, но это будет проводиться в необычной форме (например, будет дискурс о том, что лучше пергамент или папирус), затем вы перейдёте к более современным проблемам и это уже будет интересно само по себе. На электив лучше взять друга, чтобы работать в команде и выполнять домашнее задание вместе (как правило это будет подготовка докладов на разные темы).";;;"Суэтина Татьяна Сергеевна";"Суэтина Татьяна Сергеевна";5;5;5;0;2;1;1;257;133;2023-04-17T06:19:15.000000Z;"История книги и чтения";2020;"Институт психологии и педагогики";Туризм
138;2022-11-19T12:54:32.000000Z;;;"Электив будет состоять из двух частей и чем-то напоминать РиМ и ЦК, одна часть будет теоретическая и на неё будет уходить больше всего времени, вторая практическая. Теоретическая часть состоит из изучения архивов, музеев мира и сбора материала для итогового проекта, которым является виртуальная экскурсия , созданная в программе Юнити. Практическая часть состоит улучшения ваших навыков создания презентаций, научитесь создавать карты музеев и маршрутные листы, а так же работать в Юнити. Убедительная просьба взять себе на этот электив друга программиста, если вы очень слабы в подобных вещах!!! Это облегчит вам создание итогового проекта, так как для неподготовленного человека работа в этой программе будет довольно сложной, а времени на освоение мало. ";;;"Молоток Анастасия Алексеевна";"Кондратьева Тамара Николаевна";4;4;4;1;3;1;1;257;52;2023-04-17T06:19:15.000000Z;"Виртуальные экскурсии: архивы, музеи, галереи";2020;"Институт психологии и педагогики";Туризм
139;2022-11-19T12:54:44.000000Z;;;"Преимущества-ОНЛАЙН
Есть ответы, можно делать тесты на неделе  ";;;;;3;3;3;0;1;0;1;269;312;2023-04-17T06:19:15.000000Z;"Психика и мозг";2021;"Институт математики и компьютерных наук";"Техническая физика"
140;2022-11-19T12:54:44.000000Z;;;"Аржловский вроде как человек норм, но как препод не очень ";;;;;2;2;2;0;1;0;1;269;72;2023-04-17T06:19:15.000000Z;"Гражданское общество своими руками";2021;"Институт математики и компьютерных наук";"Техническая физика"
141;2022-11-19T12:54:45.000000Z;;;"Много гостей предпринимателей. Иногда дельные дела говорят, а иногда много воды. ";;;;;5;5;5;0;0;2;1;269;315;2023-04-17T06:19:15.000000Z;"Психология карьеры и бизнеса";2021;"Институт математики и компьютерных наук";"Техническая физика"
142;2022-11-19T12:54:45.000000Z;;;"Электив топ, сильно заморачиваться не надо ";;;"Попова Ольга Юрьевна";;5;5;5;0;0;1;1;269;310;2023-04-17T06:19:15.000000Z;"Профессия учителя в цифровом мире";2021;"Институт математики и компьютерных наук";"Техническая физика"
143;2022-11-19T12:53:46.000000Z;2023-05-15T09:23:14.000000Z;2023-05-15T09:23:14.000000Z;"Бесполезен, если вы не заинтересованы в ней. Проходит онлайн, поэтому сэкономит вам время. Не так прост, как кажется, но все же рекомендую, если не знаете, что выбрать или не хотите выбирать";;;;;4;4;4;0;0;3;1;209;24;2023-04-17T06:19:15.000000Z;"Английский язык для естественных наук ""InterEcology"" (Экология в современном мире)";2021;"Институт социально-гуманитарных наук";"Искусства и гуманитарные науки"
144;2022-11-19T12:53:47.000000Z;;;"Для тех, кто хочу развить речь. (Не рекомендую его выбирать, если планируете операции на зубы).
На элективе два преподавателя, которые ведут свои области знаний: дыхание и речь. Объясняется все доступно, много практики, иногда отпускают раньше (иногда даже очень раньше). Благодаря элективу у вас за кружится голова и за болят скулы - но это только с непривычки. Вы выйдете из зоны комфорта - будьте готовы к этому. Вы почувствуете все пассивные мышцы лица и разовьете множество полезных навыков, которые помогут вам как в повседневности, так и в профессиональной деятельности. ";;;"Высоцкая Валерия Геннадьевна ";"Высоцкая Валерия Геннадьевна ";5;5;5;0;3;4;1;209;125;2023-04-17T06:19:15.000000Z;"Искусство управления голосом";2021;"Институт социально-гуманитарных наук";"Искусства и гуманитарные науки"
145;2022-11-19T12:55:15.000000Z;;2022-12-14T19:00:00.000000Z;"Современный английский ведет очень очень старая бабушка, которая еле дышит. На самом элективе изучаем диалекты, акценты. Никакой практики. Скучно, нудно, бесполезно";;;Белозерова;Белозерова;1;1;1;3;1;0;1;291;367;2023-04-17T06:19:15.000000Z;"Современный английский язык";2020;"Финансово-экономический институт";"Педагогическое образование"
146;2022-11-19T12:54:53.000000Z;;;"Препод классный, задания нескучные: где-то подумать надо, где-то просто логику включить. Также есть творческое задание - проект по созданию видео. Изучаются яды, их влияние на человека, какие следы в организме они оставляют, катастрофы, связанные с утечкой веществ. ";;;;;4;4;4;0;1;2;1;272;258;2023-04-17T06:19:15.000000Z;"Основы токсикологии и химическая криминалистика";2021;"Институт социально-гуманитарных наук";Физика
147;2022-11-19T12:54:54.000000Z;;;"Электив, на котором придётся очень много работать, особенно писать лекции по 50 листов ( их проверяют и за них ставят баллы). Также есть творческие задания: написать текст, нарисовать ( тут сложно описать, что именно без контекста, в общем - каждое слово нужно изобразить в отдельной рамке). Много анализа стихотворений. ";;;"Марандина Елена Леонидовна";"Марандина Елена Леонидовна";5;5;5;0;3;0;1;272;141;2023-04-17T06:19:15.000000Z;"Как читать книги: технологии интерпретации текстов";2021;"Институт социально-гуманитарных наук";Физика
148;2022-11-19T12:55:00.000000Z;;;"Электив достаточно лёгкий и весёлый, его проводят в ИФК, лучше всего записываться группой, т.к на практиках вы будете заниматься в спортзале(играть в разные народные игры и тд). В течении электива главное приходить на пары, сделать один доклад про какую-нибудь народность и провести игру на практике. С преподавателем хорошие дружественные отношения, если вы не особо ладите с людьми и хотите записаться один, то не надо этого делать, лучше выбрать другой электив.";;;;;5;5;5;0;1;2;1;280;102;2023-04-17T06:19:15.000000Z;"Игры народов России";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
149;2022-11-19T12:55:00.000000Z;;;"На этом элективе преподается обучение на языке NeoBook, это приложение в котором вы можете программировать, но только тут все очень просто, простейшие команды, а также здесь нельзя просто написать программу например как C#, здесь вы прям создаёте приложение и сами придумываете интерфейс(лучше ознакомиться самому, я не знаю как все описать). В течение семестра вам будет дан сайт с полным обучением и объяснением использования всех команд. Посещать пары не обязательно (ну на первой паре естественно нужно поприсутствовать), главное в конце семестра предоставить свой проект, на счёт проекта можно напрямую советоваться с преподавателем, он поможет и подскажет. Проект не обязательно должен иметь глобальный масштаб, главное, чтобы он был придуман и сделан непосредственно вами.";;;"Левкин Вадим Евгеньевич";"Левкин Вадим Евгеньевич";5;5;5;0;2;2;1;280;252;2023-04-17T06:19:15.000000Z;"Основы программирования для гуманитариев";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
150;2022-11-19T12:55:02.000000Z;2023-05-10T12:57:05.000000Z;;"Записались группой из 3 человек, в течении семестра нужно было провести разбор какой-нибудь компьютерной игры. На парах мы всегда сидели в компьютерах и часто играли, с преподавателем хорошая дружественная атмосфера, с проектом преподаватель помогает и советует что да как. В принципе неплохо, но мне не очень понравилось.";;"2022 весна";"Петров Владимир Владимирович";"Петров Владимир Владимирович";3;3;3;0;2;1;1;280;29;2023-05-10T12:57:05.000000Z;"Археология компьютерных игр";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
151;2022-11-19T12:55:04.000000Z;2023-05-11T17:12:54.000000Z;;"Самый лучший электив! Красивая преподавательница, много студентов, главное присутствовать на парах, баллы ставят как за присутствие, так и за работу на паре, но если не пропускать пары, то можно легко закрыться. Главная особенность, на парах можно спать, буквально, тебе никто ничего не скажет. Название электива говорит само за себя, на парах читают мифы и сказания, никаких контрольных и тестов нет, иногда на парах читают по порядку и в этом случае главное открыть текст и просто прочитать, за то как вы прочитали никто вам и слова не скажет. Электив подойдёт для тех студентов, которые не хотят париться, а просто хочет закрыть какой-то там электив. Но есть побочка, на парах оооочень скучно и зачастую можно реально заснуть.";;"2022 весна";"Кононова Алла Владимировна";"Кононова Алла Владимировна";5;5;5;0;3;3;1;280;142;2023-05-11T17:12:54.000000Z;"Кельтская мифология и фольклор";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
152;2022-11-19T12:54:33.000000Z;;;"Хороший электив, немного нудноват, но преподаватель очень спокойная и тактичная, даёт задания и на группу и индивидуально. Информация там тоже довольно полезная, повод порефлексировать ";;;"Старцева Вера Александровна";"Старцева Вера Александровна";4;4;4;0;0;2;1;259;166;2023-04-17T06:19:15.000000Z;Конфликтология;2019;"Институт психологии и педагогики";Экономика
153;2022-12-20T16:45:28.000000Z;;;"Курс будет очень полезен тем ребятам, кто хочет узнать функционал чего то, кроме windows. Преподаватель очень приятный и отзывчивый, поможет в трудный момент. Советую всем, кто хочет понимать основы ОС.";;"2022 осень";"Шабалин Андрей Михайлович";"Шабалин Андрей Михайлович";5;5;4;0;0;3;1;316;45;2023-04-17T06:19:15.000000Z;"Введение в сетевое и системное администрирование";2020;"Институт математики и компьютерных наук";"Информационные системы и технологии"
154;2022-11-22T07:43:32.000000Z;;;"Электив очень понравился, интересная информация об истории рекламы и дизайна на лекциях. Сначала изучаете программу через простые задания, затем получаете разгон для творчества, отрабатывая полученные знания. Все просто, но заданий довольно много. Преподаватель разрешал брать работу на дом вместо того, чтобы доделывать в аудитории, что очень удобно.";;"2021 весна";"Мокроусов Сергей Иванович";"Мокроусов Сергей Иванович";5;5;3;0;1;3;1;299;305;2023-04-17T06:19:15.000000Z;"Проектирование рекламы и инфографики в программе Corel Draw";2019;"Институт математики и компьютерных наук";"Механика и математическое моделирование"
155;2023-03-01T06:15:44.000000Z;;;"Шикарный преподаватель! Очень интересно преподносит информацию, в разных форматах. Также даёт практические умения и знания, которые легко можно применить в жизни, это очень полезно. Такие занятия даже пропускать не хочется, но к Н относится спокойно. Если при каких-то обстоятельствах не набрался 61 балл, как такового зачёта нет, лишь формальный с ней диалог на сессии и всё. Закрыться довольно легко. Занятия проводит без ухода на перерыв, но при этом всегда заканчивали намного раньше, что удобно для вечернего электива. Всем советую!";;"2022 осень";"Толкунова Алина Сергеевна";"Толкунова Алина Сергеевна";5;5;5;1;1;6;1;333;265;2023-04-17T06:19:15.000000Z;"Первая психологическая помощь";2020;"Институт психологии и педагогики";Психология
156;2022-12-07T07:33:50.000000Z;;;"Данная дисциплина пересекалась, в какой-то степени, теорией и практикой с моим другим предметом, что мне помогло в познании этих двух предметов. Анализ, обработка данных, мне кажется, когда-нибудь да пригодится. Не пожалел, что записался на этот электив.";;"2022 осень";"Донкова Ирина Адольфовна";"Донкова Ирина Адольфовна";5;5;5;0;2;1;0;308;161;2023-04-17T06:19:15.000000Z;"Компьютерная обработка данных";2021;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
157;2022-12-08T14:58:55.000000Z;;;"Интересный электив. Не самый простой, но если всё слушать, то всё по силам.
Если хочется использовать свой собственный ноутбук на практиках, то стоит понимать, что используется достаточно тяжелый софт и виртуальные машины, поэтому мощностей ноутбука может не хватить.";;"2022 осень";"Шабалин Андрей Михайлович";"Шабалин Андрей Михайлович";5;5;3;0;1;2;1;305;236;2023-04-17T06:19:15.000000Z;"Организация противодействия компьютерным атакам";2019;"Институт математики и компьютерных наук";"Прикладная информатика"
158;2023-03-22T15:01:25.000000Z;;;"В целом очень простой курс, все сводится к обсуждение одной книги  (""""Взлом креатива"""" Майкл Миколка), могу пригласить владельцев какого-либо бизнеса на одну пару. Обсуждение менеджмента почти не было";;"2022 весна";"Черноморченко Светлана Ивановна";"Черноморченко Светлана Ивановна";2;3;5;1;0;1;1;335;169;2023-04-17T06:19:15.000000Z;"Креативный менеджмент для начинающих";2021;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
159;2023-03-22T15:09:24.000000Z;;;"В целом прикольно, дают реальные знания и объясняют полезные вещи, но многим может показать скучным + на каждой паре надо делать довольно объемные задания";;"2023 весна";"Вакорин Дмитрий Валерьевич";"Вакорин Дмитрий Валерьевич";4;3;4;0;0;1;1;335;241;2023-04-17T06:19:15.000000Z;"Основы инвестиционного проектирования";2021;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
160;2023-01-14T18:49:27.000000Z;;;"Интересный электив! Много полезной информации, преподаватель доступно объясняет, конфликтов с учениками не возникало. Баллы можно получить выполняя задания на практиках, благодаря ним можно спокойно закрыть предмет автоматом, также можно досдать какие-то работы, если не было на парах по каким-то причинам.";;"2022 осень";"Пак Ирина Владимировнв";"Пак Ирина Владимировна";5;4;4;0;0;3;1;323;64;2023-04-17T06:19:15.000000Z;"Гены и здоровье";2021;"Институт социально-гуманитарных наук";Лингвистика
161;2022-11-22T08:51:01.000000Z;;;"Электив довольно лëгкий, получается это за счёт преподавателя, я считаю. Я бы даже сказал, что электив то, что преподаватель хочет от нас: ненапряжное умеренное развитие в стороне визуальных новелл. Электив позволит вам создать свою новеллу, т. е. придется что то делать (сразу отметаются элективные халявщики) и это плюс! Много ли вы узнаете на этом элективе? Не знаю, я в свое время узнал, что существует отдельная?среда разработки? для новелл. Ну и напоследок, если вы неплохо, хорошо, очень хорошо, отлично, божественно рисуете, то на этом элективе на этапе распределения команд вы будете на вес золота, пользуйтесь этим ;)";;"2022 весна";"Попов Антон Николаевич";"Попов Антон Николаевич";2;4;5;1;2;3;0;300;323;2023-04-17T06:19:15.000000Z;"Разработка визуальных новелл";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
162;2022-11-22T13:31:33.000000Z;2023-05-10T12:55:48.000000Z;;"Забавная дисциплина, в своём роде скорее """"Философия компьютерных игр"""" нежели оригинальное название. Особых сложностей не встретилось как и полезностей. Этому элективу, я считаю, чего то не хватает для того чтобы оценки ему стали выше, но вот чего... Записывайтесь, если хотите не напрягаясь получить зачёт, собрать минор или просто приятно посидеть и послушать про истории игр.";;"2022 весна";"Петров Владимир Владимирович";"Петров Владимир Владимирович";2;3;5;0;2;2;0;300;29;2023-05-10T12:55:48.000000Z;"Археология компьютерных игр";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
163;2022-11-23T12:25:14.000000Z;2023-05-11T18:41:24.000000Z;;"Не знаю как другим, но мне электив понравился. Никакие предвзятые отношения к Максиму Людвиговичу не имею, но работать и я подчеркиваю РАБОТАТЬ с ним приятно. Да, возможно, электив и материал на котором он базируется может показаться трудным, но это стоит того, я считаю. Кто бы что не говорил, у меня сложилось такое впечатление об элективе: Если ты действительно готов НАУЧИТЬСЯ логически рассуждать, то тебе необходимо ПРИЛОЖИТЬ УСИЛИЯ  для прохождения этого электива. Кто не готов смириться с высказыванием выше, пропускайте этот электив";;"2021 весна";"Платонов Максим Людвигович";"Платонов Максим Людвигович";5;5;1;2;0;3;0;300;185;2023-05-11T18:28:56.000000Z;"Логические рассуждения в процессах человеческого мышления";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
164;2023-01-10T16:08:56.000000Z;;2023-01-11T11:11:24.000000Z;"Я не смог пройти тестирование по дисциплине, так как пришлось пропустить один занятие, что бы не опоздать на работу.
Я понимаю, что это не совсем корректно, но я не могу себе позволить опоздывать на работу, поскольку у меня есть ребенок и я сам являюсь единственным источником дохода в семье.
Возможно ли мне пройти тестирование на следующем семестре?
Спасибо за внимание.
1С для малого бизнеса";;"2023 осень";"Викторова Наталья Викторовна";"Викторова Наталья Викторовна";4;5;4;3;2;0;1;300;1;2023-04-17T06:19:15.000000Z;"1С для малого бизнеса";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
165;2023-02-12T17:39:40.000000Z;;;"Легко закрыть? Да, если посещать все занятия. Некоторые ребята приходили только на первую пару и убегали со второй под каким-нибудь предлогом или же приходили только ко второй паре.
Что касается немецкого, на занятиях представлено достаточно материалов на немецком. Будете смотреть фильмы, читать стихи, петь песни, рассказывать доклады. Преподавательница иногда выдаёт домашние задания, про которые всегда забывает, но они просты в выполнении. В конце семестра вам будет предложен перевод сказки с немецкого, но если вы посещали все пары до этого, то вам будет достаточно баллов для автомата (кроме случая, если все-таки ввели диф. зачёт, нас это не коснулось).
Если вы никогда не изучали немецкий, то всё равно можете посетить данный электив (в моей группе таких студентов было чуть меньше половины и они все закрылись).
Для тех, кто настроен серьезно улучшать свой немецкий (вы уже считаете себя не начинающим), вероятно будет скучновато.";;"2022 осень";"Попова Ольга Андреевна";;4;4;5;1;3;5;1;328;224;2023-04-17T06:19:15.000000Z;"Немецкий язык. Страноведение";2020;"Институт химии";Химия
166;2023-02-12T17:46:26.000000Z;;;"Электив полезен для студентов направления Химия. Если вы ещё не изучали физическую химию, то смело идите на него. Когда на физхе начнётся блок по фазовым диаграммами, будете чувствовать себя уверенно, так как большую часть информации получите на этом элективе. 
Закрыться легко если ходите и слушаете лекции, выполняете задания.  Преподавательница всё понятно объясняет и отвечает на все вопросы. Вероятно вам будет электив полезен, если планируете писать курсовую по неорганической или физической химии.";;"2022 весна";"Монина Людмила Николаевна";"Монина Людмила Николаевна";5;5;5;1;2;3;1;328;259;2023-04-17T06:19:15.000000Z;"Основы физико-химического анализа";2020;"Институт химии";Химия
167;2023-02-12T17:53:36.000000Z;;;"Интересный электив, преподавательница даёт много познавательного материала, который вам необходимо конспектировать (или же запомнить), потому что будут тесты :) . Вам раздадут листочки, рассадят равномерно по аудитории и будут внимательно следить, чтобы вы не вертелись. Но вы не бойтесь, тесты простые, если вы конечно же слушали. Занятия посещать нужно. Часто будете готовить доклады, как дома, так и во время семинаров. Для преподавательницы важно, чтобы вы их не читали с листочка, а также задавали вопросы другим ребятам! К концу семестра преподавательница схитрит и не доставит вам баллы, даже если у вас уже есть 61 балл, чтобы вы все пришли написать эссе.";;"2021 весна";"Нестерова Наталья Владимировна";"Нестерова Наталья Владимировна";5;5;5;2;0;5;1;328;248;2023-04-17T06:19:15.000000Z;"Основы нанотехнологий";2020;"Институт химии";Химия
168;2023-02-12T17:57:57.000000Z;;;"Электив достаточно прост. Преподавательница даёт материал по теме, потом вы решаете простые задания, нужно буквально пару раз ответить за пару, чтобы получить посещение. На одном из занятий мы решали интересную задачу. Рекомендую для посещения!";;"2022 осень";"Суворова Людмила Григорьевна";"Суворова Людмила Григорьевна";5;5;5;0;2;2;1;328;184;2023-04-17T06:19:15.000000Z;Логика;2020;"Институт химии";Химия
169;2022-12-20T18:23:04.000000Z;;;"Отличный курс! Поможет научиться работать с OS Linux на базавом уровне. Материал интересный. Каждая тема помимо теоретических знаний закрепляется практическими работами. Преподаватель объясняет материал доступным языком и всегда готов помочь студенту. Однозначно рекомендую данный курс.";;"2022 осень";"Шабалин Андрей Михайлович";"Шабалин Андрей Михайлович";5;5;4;0;0;6;1;317;45;2023-04-17T06:19:15.000000Z;"Введение в сетевое и системное администрирование";2020;"Институт математики и компьютерных наук";"Компьютерная безопасность"
170;2022-12-06T04:19:38.000000Z;;;"Это тот электив, где преподователь доступно преподносит теоретический материал, и наглядно показывает применение в практике. Будет полезно, даже если вы не изучали сетевые технологии раньше, материал включает в себя основы сетей. Главное здесь - это слушать и вникать, будет интересно.";;"2022 осень";"Шабалин Андрей Михайлович";"Шабалин Андрей Михайлович";5;5;5;0;2;1;0;304;237;2023-04-17T06:19:15.000000Z;"Основы безопасности беспроводных сетей";2020;"Институт математики и компьютерных наук";"Информационная безопасность"
171;2022-12-20T16:49:23.000000Z;;;"Отличный курс! Больше всего подойдёт любому, кто заинтересуется строением сетей в общем или организацией собственных сетей в частности. Преподаватель рассказывает материал так, чтобы всем всё было понятно. Материал даётся постепенно, причём теория на протяжении всего курса даётся как логическая цепочка, а практика подкрепляет теорию от пары к паре. Практическую задачу получаешь ближе к концу пары и спокойно сдаёшь в конце.";;"2022 осень";"Шабалин Андрей Михайлович";"Шабалин Андрей Михайлович";5;5;5;1;0;4;0;315;45;2023-04-17T06:19:15.000000Z;"Введение в сетевое и системное администрирование";2020;"Институт математики и компьютерных наук";"Информационные системы и технологии"
172;2023-03-10T13:09:41.000000Z;2023-05-08T05:07:26.000000Z;;"Было несколько вводных лекций по моделированию бизнес-процессов, нотациям, используемому софту.
На практических работах моделировали процессы предприятия """"по методичке"""" + моделировали свое предприятие в качестве самостоятельной.
Прошлись по всему функционалу Business Studio. Подозреваю, что есть более удобные и современные альтернативы этой программе, так что в полезности изучения именно этого софта я сомневаюсь. В любом случае, знание нотаций IDEF0, EPC, BPMN будет полезным навыком
Для сдачи дисциплины достаточно просто сделать все практические работы.";;"2022 осень";"Лёвкина Анастасия Олеговна";"Лёвкина Анастасия Олеговна";3;3;5;1;2;2;0;301;208;2023-05-08T05:07:26.000000Z;"Моделирование и анализ бизнес-процессов и бизнес-архитектуры предприятия в Business Studio";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
173;2022-12-15T15:04:34.000000Z;;2022-12-15T15:04:38.000000Z;ййц;;"2022 осень";;;5;2;2;1;0;0;0;306;320;2023-04-17T06:19:15.000000Z;"Психология семьи";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
174;2022-12-18T06:26:58.000000Z;;2022-12-18T06:27:58.000000Z;"Проверочный отзыв. Хочу сказать, что на этот электив я не ходил. НО! Я уже жду выхода 1С#";;"2022 осень";;;5;5;5;3;0;1;0;306;1;2023-04-17T06:19:15.000000Z;"1С для малого бизнеса";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
175;2022-12-18T13:32:42.000000Z;;2022-12-18T13:33:12.000000Z;ыпаавып;;"2022 осень";;;5;5;3;1;0;0;0;306;161;2023-04-17T06:19:15.000000Z;"Компьютерная обработка данных";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
176;2023-01-14T14:30:25.000000Z;;2023-01-14T14:30:33.000000Z;***;Хуй;"2023 осень";;;4;3;3;1;0;0;0;306;185;2023-04-17T06:19:15.000000Z;"Логические рассуждения в процессах человеческого мышления";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
177;2023-03-04T14:03:41.000000Z;;;"Хороший электив. Зачёт получить легко. Ожидания от электива, конечно, оправдались. Рассказывают о теории подачи себя, а также некоторых психологических моментах коммуникации. Но... Могло бы быть лучше, как по мне";;"2021 весна";"Волкоморова Ольга Борисовна";"Волкоморова Ольга Борисовна";4;4;5;1;2;3;0;306;156;2023-04-17T06:19:15.000000Z;"Коммуникативные стратегии и речевые практики";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
178;2023-03-04T14:05:49.000000Z;;;"Зачёт получается легчайше. Ответы, конечно же, миллион лет как доступны. Может что-то поменялось. Новых знаний вы вряд-ли получите, но МООК есть МООК";;"2021 весна";;;1;1;5;0;3;1;0;306;435;2023-04-17T06:19:15.000000Z;Экология;2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
179;2023-03-04T14:16:30.000000Z;;;"Да, мифы вам вряд-ли пригодятся по профессии. Зачёт получить не сложно. Если у вас изначально позитивный настрой - вы, как я, будете делать мемные, но содержательные презентации. Хороший электив, лёгкий и непринуждённый. Рекомендую, если хотите хорошо провести время и узнать про греческую и мезоамериканскую мифологию. А ещё если хотите поупражняться в произнесении сложных слов. Например, Кетцалькоатль или Сенцонуицнауа";;"2021 осень";"Борко Татьяна Иосифовна";"Борко Татьяна Иосифовна";2;3;5;1;2;4;0;306;206;2023-04-17T06:19:15.000000Z;"Мифы народов мира";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
180;2023-03-04T14:29:06.000000Z;;;"Если у вас есть возможность, идите ПОСЛЕ дисциплин с какой-то теорией по анализу данных. Без неё больновато, потому что идёт практика и немного теории. В целом, не сложно. Язык R для кого-то может быть нов, но тут его основы довольно подробно объясняются. Зачёт можно получить поработав с датасетом с Kaggle, что не так уж сложно";;"2021 осень";"Чапарова Гузель Наильевна";"Чапарова Гузель Наильевна";5;4;3;1;0;4;0;306;384;2023-04-17T06:19:15.000000Z;"Технологии больших данных/Big Data Technology";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
181;2023-03-04T14:51:14.000000Z;;;"Баллы ставятся всем, поэтому посещение не обязательно, что располагает. Возможностью не ходить, к счастью или сожалению, я воспользовался. Рассказывается о геополитике в худшей интерпретации её слова. Показываются очевидно пропагандистские видео о крахе доллара/США/ЕС и бла-бла-бла. Обсуждения ведутся примерно в том же ключе. Вне каких-то политических позиций материал подаётся неинтересно...";;"2022 весна";"Чернышев Александр Анатольевич";"Чернышев Александр Анатольевич";2;1;5;3;1;2;1;306;276;2023-04-17T06:19:15.000000Z;"Политическое измерение глобального общества рисков";2020;"Институт математики и компьютерных наук";"Математическое обеспечение и администрирование информационных систем"
